Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
15:27:10,07-10-2022,3709430533,2300358725,12481.23,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:27:11,07-10-2022,4353995266,6646502650,5222.27,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
15:27:11,07-10-2022,9077332834,9694660801,1087.46,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:27:13,07-10-2022,7708617021,328439457,374.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:27:14,07-10-2022,9075476848,6728490179,1921.77,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:27:17,07-10-2022,3597079131,5092572422,2928.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:27:18,07-10-2022,52431743,567191072,3867.95,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:27:18,07-10-2022,8505579896,5559467485,659.32,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:27:18,07-10-2022,8712744817,8266596932,5803.91,Euro,UK pounds,Germany,UK,Cross-border,0,Normal_Small_Fan_Out
15:27:21,07-10-2022,7669236826,9544469020,7292.74,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:27:21,07-10-2022,581151126,6855935396,5017,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:27:26,07-10-2022,2731765422,1048151621,10357.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:27:27,07-10-2022,7378741021,1616873102,824.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:27:29,07-10-2022,6179186955,7016463554,74.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:27:29,07-10-2022,5942342457,5683754615,192.59,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:27:36,07-10-2022,9534729015,8091763232,5924.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:27:38,07-10-2022,6534751195,7190077471,3687.77,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:27:39,07-10-2022,2595670415,6223365730,15039.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:27:39,07-10-2022,312396354,2138505015,12641.79,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
15:27:40,07-10-2022,9591187244,4173195094,6666.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:27:40,07-10-2022,2831014523,2208520243,74.05,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:27:43,07-10-2022,1915450576,4706175310,6528.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:27:47,07-10-2022,1300794618,2138505015,7843.28,Euro,Dirham,France,UAE,Cross-border,0,Normal_Fan_In
15:27:47,07-10-2022,6057444675,8237840407,7568.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:27:48,07-10-2022,7724710130,4270865741,11793.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:27:50,07-10-2022,7758268667,5982526038,5623.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:27:53,07-10-2022,6057444675,9549349263,11026.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:27:55,07-10-2022,3711017685,5896180453,11172.58,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:27:55,07-10-2022,7421451752,4009702480,12705.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:28:05,07-10-2022,675669049,9462027504,9648.93,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:28:05,07-10-2022,472711138,7110269350,1522.18,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:28:06,07-10-2022,9623171647,5560902900,1573.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:28:09,07-10-2022,14539122,6953672776,6023.69,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
15:28:09,07-10-2022,2168910862,8678802420,7045.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:28:11,07-10-2022,5694670391,1880817571,3341.8,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:28:11,07-10-2022,6834477393,6444220418,8157.57,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:28:13,07-10-2022,2583358807,8199731597,772.72,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:28:17,07-10-2022,2365007895,7623292529,15925.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:28:20,07-10-2022,9319163473,8507352686,25504.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:28:26,07-10-2022,7848941743,5861660695,2597.26,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:28:28,07-10-2022,3673343466,2745489276,311.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:28:31,07-10-2022,7063779795,7000150590,1546.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:28:31,07-10-2022,2084756501,469089115,3880.73,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:28:38,07-10-2022,8072578431,3970920249,4069.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:28:41,07-10-2022,3452368468,8619713223,14251.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:28:41,07-10-2022,3146144627,8352571580,9825.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:28:45,07-10-2022,7281801398,1493436023,37847.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:28:49,07-10-2022,8987848252,3922951830,9156.29,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:28:51,07-10-2022,3104812548,1614310538,7656.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:28:51,07-10-2022,2121837965,5068836535,73.9,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:28:52,07-10-2022,6992153316,2398417131,304930.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_single_large
15:28:52,07-10-2022,1841283224,5382262671,1248.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:29:02,07-10-2022,7468481487,4591843844,1579.98,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:29:05,07-10-2022,5753088795,7892884492,10958.41,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
15:29:06,07-10-2022,1449202590,1182467055,40301.8,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:29:06,07-10-2022,8654113725,3904021659,2407.92,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:29:09,07-10-2022,3544556379,2806740273,7735.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
15:29:11,07-10-2022,9543448716,6363396293,1748.16,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:29:15,07-10-2022,2810377546,8075393745,7134.12,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:29:17,07-10-2022,8389148416,8705942251,7495.2,UK pounds,Yen,UK,UK,Credit card,0,Normal_Fan_Out
15:29:25,07-10-2022,8063063223,4214262805,2464.41,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:29:26,07-10-2022,6115478776,8518184956,22272.07,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:29:28,07-10-2022,4121324384,114960068,8608.12,Euro,Dirham,Spain,UAE,Cross-border,0,Normal_Fan_Out
15:29:28,07-10-2022,7539982502,2138505015,5067.27,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
15:29:30,07-10-2022,9165074186,3695545812,7332.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:29:31,07-10-2022,3709430533,2300358725,12594.67,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:29:35,07-10-2022,4941016574,5103043844,16043.37,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Fan_In
15:29:36,07-10-2022,2587753340,1371382885,17186.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:29:36,07-10-2022,6096178364,2449684983,2385.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:29:37,07-10-2022,8284983101,5896180453,9996.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:29:38,07-10-2022,6212392715,8619444777,16696.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
15:29:44,07-10-2022,1497040761,5374818826,52.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:29:58,07-10-2022,9741942248,8943157074,1042.37,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:29:59,07-10-2022,5802257583,5466123934,7654.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:29:59,07-10-2022,9402994493,2390523581,8323.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
15:30:02,07-10-2022,6904668523,6643039893,7659.97,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out
15:30:08,07-10-2022,2365007895,6618026760,12191.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:30:09,07-10-2022,5021785800,5672438828,13707.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:30:12,07-10-2022,5432356538,80375733,235.83,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:30:15,07-10-2022,5819562917,8301602687,238.8,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:30:18,07-10-2022,9296142684,5708936901,7569.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:30:19,07-10-2022,7815302114,1842633217,4119.42,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:30:20,07-10-2022,7501327339,3546968911,5045.05,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
15:30:21,07-10-2022,2076637514,1659434054,800.52,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:30:21,07-10-2022,3336234389,6953672776,7809.37,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
15:30:27,07-10-2022,1827261019,8791900725,911.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:30:27,07-10-2022,5982914936,6611885027,5569.96,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Fan_Out
15:30:29,07-10-2022,1378784400,1672094971,9012.35,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:30:29,07-10-2022,7669236826,2685958910,4577.31,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:30:29,07-10-2022,9460711215,8352571580,5855.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:30:29,07-10-2022,6135421641,3886306415,2305.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:30:30,07-10-2022,3153978672,2709057217,5674.52,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:30:33,07-10-2022,2749172169,3312509262,748.65,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:30:36,07-10-2022,8060580691,5896180453,11198.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:30:42,07-10-2022,8073283422,429757193,44790.12,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
15:30:48,07-10-2022,8487080282,5708936901,5755.17,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:30:51,07-10-2022,9579837699,2138505015,5920.95,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
15:30:52,07-10-2022,5253146909,9793818067,6191.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:30:53,07-10-2022,9596872238,9028820984,2801.36,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:30:56,07-10-2022,4484942611,4318165157,390.64,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:30:56,07-10-2022,5053644152,2689396027,1617.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:30:57,07-10-2022,7674756610,4336977506,13249.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:30:57,07-10-2022,3867245271,7184636985,24029.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:31:00,07-10-2022,9599009457,2870306224,8624.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:31:01,07-10-2022,8820905520,2757016601,300.55,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:31:02,07-10-2022,5520808053,1377603863,8886.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:31:05,07-10-2022,7750136239,8858799931,48.32,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:31:07,07-10-2022,1490293658,253081743,1101.06,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:31:08,07-10-2022,3614082527,4917300261,6104.93,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:31:08,07-10-2022,9172459992,4770834194,1395.63,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:31:08,07-10-2022,5836104021,1316458123,29386.95,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
15:31:11,07-10-2022,6674975782,5363117119,5854.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:31:12,07-10-2022,7360310880,4959866554,12715.94,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:31:18,07-10-2022,1378784400,8617902721,6291.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:31:20,07-10-2022,2279088438,3205872855,474.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:31:22,07-10-2022,1843365823,5466123934,9139.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:31:23,07-10-2022,4420837597,7868086520,11017.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:31:25,07-10-2022,9923224298,3042536034,333.68,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:31:26,07-10-2022,7840328636,9025171173,465887.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Plus_Mutual
15:31:26,07-10-2022,5259905347,4230796155,658.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:31:32,07-10-2022,8155316307,8536272054,106.24,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out
15:31:41,07-10-2022,9746384104,6973117783,4625.01,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out
15:31:45,07-10-2022,7904351679,5634881835,6754.96,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:31:47,07-10-2022,1139132462,7199625988,10631.08,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Fan_In
15:31:52,07-10-2022,4794039448,8577845381,163.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:31:53,07-10-2022,3580819562,5109623450,13575.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:31:55,07-10-2022,3565108277,6646502650,32233.91,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
15:31:58,07-10-2022,4777404343,3577705675,5519.39,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:32:04,07-10-2022,2603494478,6646502650,9207.58,UK pounds,Euro,UK,France,Cross-border,0,Normal_Fan_In
15:32:07,07-10-2022,7920786471,1455854981,8638.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:32:10,07-10-2022,8615470871,5896180453,6980.1,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:32:10,07-10-2022,5704677963,2629479530,323.81,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
15:32:11,07-10-2022,1937509788,5628674969,9816.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:32:12,07-10-2022,8996985255,9205683945,2670.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:32:16,07-10-2022,5042064131,5628674969,5542.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:32:17,07-10-2022,5027255141,4270865741,6310.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:32:17,07-10-2022,2927440133,9679918771,3328.2,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:32:20,07-10-2022,7501327339,3230579354,11206.38,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:32:27,07-10-2022,9609778152,3609615831,2618.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:32:32,07-10-2022,7152256840,4324889135,14633.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
15:32:34,07-10-2022,9685260844,5093996090,2834.41,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:32:38,07-10-2022,3941982399,9916055093,2199.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:32:42,07-10-2022,2497444369,7012963025,1088.41,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:32:44,07-10-2022,5350299715,1723202617,3609.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:32:45,07-10-2022,712466523,8518184956,7539.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:32:45,07-10-2022,1977915508,1493436023,16302.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:32:47,07-10-2022,7036019108,5858369125,6862.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:32:48,07-10-2022,9226756684,5858369125,17379.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:32:52,07-10-2022,9006110545,3269425608,395.75,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:32:56,07-10-2022,4121324384,148220861,4717.26,Euro,Euro,Spain,France,Cross-border,0,Normal_Fan_Out
15:32:56,07-10-2022,7646964800,9262383329,2079.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:32:58,07-10-2022,5333549678,7160736915,13386.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:32:59,07-10-2022,2540206816,5746544010,5070.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:33:01,07-10-2022,132051436,2784660424,4049.69,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Small_Fan_Out
15:33:07,07-10-2022,612774440,111799929,411.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:33:11,07-10-2022,8456279067,8572828015,5622.71,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:33:14,07-10-2022,2898764882,8500684122,11221.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:33:14,07-10-2022,4793178124,1809153362,708.37,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:33:15,07-10-2022,4836321257,6855935396,9208.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:33:19,07-10-2022,4703595147,7080357663,5883.57,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
15:33:23,07-10-2022,6849379830,5162346805,2000.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:33:24,07-10-2022,9566288188,6148982046,1034.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:33:25,07-10-2022,7669236826,5112224952,9649.89,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:33:25,07-10-2022,3072773949,7153029102,471.53,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:33:26,07-10-2022,7669236826,185269563,5665.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:33:29,07-10-2022,4121324384,3732455271,9608.09,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Fan_Out
15:33:30,07-10-2022,1314461446,5066805969,4259.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:33:34,07-10-2022,2480283950,8360085291,20570.6,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:33:35,07-10-2022,9515398176,3461728815,9720.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:33:35,07-10-2022,5325117002,4173195094,16959.96,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:33:36,07-10-2022,4383525271,8538031285,1055.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:33:37,07-10-2022,9734083970,6864265387,6115.81,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:33:38,07-10-2022,4310746835,9308435146,4711.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:33:41,07-10-2022,8263430228,348001189,17535.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:33:44,07-10-2022,6106138674,3220735304,11738.92,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:33:45,07-10-2022,8963982385,7838697958,2700.65,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:33:47,07-10-2022,8200310055,7665041873,526.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:33:48,07-10-2022,8987848252,1566990579,6011.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:33:58,07-10-2022,6541552727,2877832458,6757.08,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_Out
15:34:10,07-10-2022,3614082527,1542761342,7357.02,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
15:34:10,07-10-2022,3924320120,7752821160,499.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:34:11,07-10-2022,7671695099,7786918463,813.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:34:12,07-10-2022,7390289165,5075450670,78.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:34:13,07-10-2022,6325392027,1944714604,6321,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:34:16,07-10-2022,1270263723,8352571580,6078.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
15:34:18,07-10-2022,2492106108,1582224775,5847.78,UK pounds,Moroccan dirham,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:34:19,07-10-2022,3168051873,5311176192,8355.07,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_Out
15:34:19,07-10-2022,9113661665,7892884492,8042.3,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Fan_In
15:34:19,07-10-2022,8112156273,1444816639,16911.78,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:34:30,07-10-2022,964226904,1320927231,7117.05,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
15:34:31,07-10-2022,9750967270,4129406291,1996.93,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:34:32,07-10-2022,2832385272,2138505015,9035.98,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_In
15:34:34,07-10-2022,8935534346,1788318949,10727.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
15:34:39,07-10-2022,7020116894,2507440320,17875.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:34:40,07-10-2022,7765835257,2407160389,440.52,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
15:34:43,07-10-2022,7758268667,1709703404,5589.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:34:52,07-10-2022,9219295930,2414748460,60962.25,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Small_Fan_Out
15:35:00,07-10-2022,9738861573,2128393448,60142.13,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Small_Fan_Out
15:35:02,07-10-2022,3709430533,192121676,5754.58,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:35:04,07-10-2022,9824528001,3200959861,1140.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:35:05,07-10-2022,4594125641,4880363766,2809.54,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
15:35:07,07-10-2022,5936317767,5440967470,16834.57,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Small_Fan_Out
15:35:13,07-10-2022,7459299368,3761063201,3678.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:35:15,07-10-2022,5021785800,8611137585,6197.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
15:35:19,07-10-2022,3755597977,2037954183,1685.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
15:35:20,07-10-2022,6403085752,5809231140,19833.83,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
15:35:20,07-10-2022,4266155086,8463936684,6486.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
15:35:20,07-10-2022,2747696489,8678802420,6717.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
15:35:21,07-10-2022,3168051873,7900569005,6187.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
15:35:26,07-10-2022,6380185082,1316458123,4584.19,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
